timestamp,location_id,location_name,vibration_x,vibration_y,vibration_z,strain,tilt,crack_width_mm,health_score,prediction_window,defect_type,scenario,traffic_condition,weather_condition,ambient_temp_c
2025-12-11T12:24:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0533,0.0792,0.0683,101.13,-0.208,0.0,99,None (Safe),None,normal,Moderate,Hazy,24.0
2025-12-11T12:26:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0399,0.011,0.0104,95.84,-0.467,0.0,91,None (Safe),None,normal,Moderate,Hazy,25.9
2025-12-11T12:28:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.078,0.0033,0.0409,123.27,-0.156,0.0,96,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,23.2
2025-12-11T12:30:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0442,0.0688,0.1006,109.5,0.469,0.0,90,None (Safe),None,normal,Moderate,Hazy,26.1
2025-12-11T12:32:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0219,0.0228,0.1337,62.96,-0.144,0.0,91,None (Safe),None,normal,Heavy Congestion,Clear,28.0
2025-12-11T12:34:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0233,0.0676,0.1349,103.02,-0.05,0.0,100,None (Safe),None,normal,Heavy Congestion,Clear,26.4
2025-12-11T12:36:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0457,0.0302,0.0894,101.48,-0.266,0.0,100,None (Safe),None,normal,Moderate,Hazy,22.6
2025-12-11T12:38:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0326,0.0358,0.0137,132.76,0.484,0.0,92,None (Safe),None,normal,Heavy Congestion,Hazy,26.2
2025-12-11T12:40:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0408,0.0781,0.0843,113.1,-0.239,0.0,93,None (Safe),None,normal,Moderate,Clear,27.5
2025-12-11T12:42:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0636,0.0545,0.0844,148.32,-0.173,0.0,98,None (Safe),None,normal,Heavy Congestion,Clear,25.5
2025-12-11T12:44:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0491,0.0657,0.0862,44.92,-0.476,0.0,97,None (Safe),None,normal,Moderate,Partly Cloudy,24.9
2025-12-11T12:46:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0446,0.0448,0.0894,109.41,0.019,0.0,93,None (Safe),None,normal,Moderate,Clear,22.9
2025-12-11T12:48:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0445,0.0645,0.0459,22.91,0.093,0.0,100,None (Safe),None,normal,Moderate,Clear,23.5
2025-12-11T12:50:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0067,0.009,0.1095,112.23,-0.425,0.0,90,None (Safe),None,normal,Moderate,Clear,22.1
2025-12-11T12:52:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.6043,0.1586,0.7027,937.92,2.405,4.16,46,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Clear,25.1
2025-12-11T12:54:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0235,0.0267,0.0546,134.93,0.2,0.0,96,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,22.1
2025-12-11T12:56:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.009,0.0133,0.1445,119.21,0.28,0.0,99,None (Safe),None,normal,Heavy Congestion,Clear,24.6
2025-12-11T12:58:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0494,0.0532,0.027,38.93,-0.244,0.0,97,None (Safe),None,normal,Moderate,Hazy,22.4
2025-12-11T13:00:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0253,0.0776,0.0321,117.52,-0.462,0.0,96,None (Safe),None,normal,Moderate,Hazy,22.7
2025-12-11T13:02:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.007,0.0108,0.1245,73.68,0.214,0.0,94,None (Safe),None,normal,Heavy Congestion,Clear,27.6
2025-12-11T13:04:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0571,0.0183,0.1074,35.93,-0.045,0.0,96,None (Safe),None,normal,Moderate,Clear,22.0
2025-12-11T13:06:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0377,0.0204,0.041,114.51,0.299,0.0,93,None (Safe),None,normal,Moderate,Clear,25.8
2025-12-11T13:08:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0232,0.0714,0.0345,85.69,0.25,0.0,94,None (Safe),None,normal,Moderate,Clear,22.6
2025-12-11T13:10:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0542,0.0689,0.09,103.29,-0.157,0.0,99,None (Safe),None,normal,Moderate,Clear,23.9
2025-12-11T13:12:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0776,0.0138,0.0998,76.68,-0.269,0.0,92,None (Safe),None,normal,Moderate,Hazy,26.6
2025-12-11T13:14:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0563,0.0397,0.0754,143.95,-0.378,0.0,90,None (Safe),None,normal,Heavy Congestion,Clear,25.0
2025-12-11T13:16:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0731,0.0596,0.1367,94.43,0.248,0.0,91,None (Safe),None,normal,Heavy Congestion,Hazy,25.5
2025-12-11T13:18:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0292,0.078,0.0615,100.95,-0.244,0.0,100,None (Safe),None,normal,Moderate,Clear,22.5
2025-12-11T13:20:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0446,0.0122,0.1188,82.34,0.143,0.0,92,None (Safe),None,normal,Moderate,Clear,22.6
2025-12-11T13:22:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0132,0.007,0.1401,148.57,-0.116,0.0,91,None (Safe),None,normal,Heavy Congestion,Clear,26.0
2025-12-11T13:24:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0257,0.0275,0.0787,117.96,0.488,0.0,93,None (Safe),None,normal,Moderate,Clear,26.3
2025-12-11T13:26:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0118,0.0305,0.0185,27.86,-0.362,0.0,91,None (Safe),None,normal,Low,Hazy,27.8
2025-12-11T13:28:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0233,0.0249,0.053,30.87,-0.252,0.0,100,None (Safe),None,normal,Moderate,Clear,22.7
2025-12-11T13:30:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0534,0.0498,0.1135,135.9,0.466,0.0,90,None (Safe),None,normal,Heavy Congestion,Clear,27.8
2025-12-11T13:32:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0455,0.0326,0.1409,81.49,0.084,0.0,98,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,24.6
2025-12-11T13:34:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0354,0.0626,0.0209,47.52,-0.485,0.0,97,None (Safe),None,normal,Moderate,Partly Cloudy,24.1
2025-12-11T13:36:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0143,0.0363,0.0664,48.31,-0.089,0.0,90,None (Safe),None,normal,Moderate,Clear,25.7
2025-12-11T13:38:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0692,0.0404,0.0167,143.35,-0.144,0.0,92,None (Safe),None,normal,Heavy Congestion,Clear,22.7
2025-12-11T13:40:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0633,0.0392,0.1235,21.07,-0.218,0.0,92,None (Safe),None,normal,Heavy Congestion,Hazy,22.4
2025-12-11T13:42:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0196,0.0577,0.0294,119.31,-0.414,0.0,94,None (Safe),None,normal,Moderate,Partly Cloudy,27.6
2025-12-11T13:44:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0069,0.0788,0.1134,100.79,0.164,0.0,94,None (Safe),None,normal,Moderate,Hazy,24.4
2025-12-11T13:46:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.01,0.0487,0.0838,113.29,-0.169,0.0,91,None (Safe),None,normal,Moderate,Clear,25.5
2025-12-11T13:48:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0368,0.02,0.0184,45.64,-0.383,0.0,100,None (Safe),None,normal,Low,Partly Cloudy,24.2
2025-12-11T13:50:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0248,0.0176,0.1318,114.11,-0.198,0.0,98,None (Safe),None,normal,Heavy Congestion,Clear,24.4
2025-12-11T13:52:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0682,0.0362,0.1237,80.02,0.051,0.0,95,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,26.3
2025-12-11T13:54:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0558,0.0505,0.0194,146.74,0.345,0.0,98,None (Safe),None,normal,Heavy Congestion,Clear,26.0
2025-12-11T13:56:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0589,0.0662,0.1183,98.31,-0.33,0.0,94,None (Safe),None,normal,Moderate,Clear,23.7
2025-12-11T13:58:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0318,0.0766,0.0501,90.04,-0.103,0.0,97,None (Safe),None,normal,Moderate,Clear,25.6
2025-12-11T14:00:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0426,0.0594,0.1104,103.8,-0.204,0.0,97,None (Safe),None,normal,Moderate,Clear,25.1
2025-12-11T14:02:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0595,0.0306,0.0276,136.48,0.192,0.0,93,None (Safe),None,normal,Heavy Congestion,Hazy,24.5
2025-12-11T14:04:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0724,0.0093,0.0682,62.52,-0.215,0.0,93,None (Safe),None,normal,Moderate,Hazy,25.8
2025-12-11T14:06:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0288,0.0533,0.0936,102.78,-0.47,0.0,97,None (Safe),None,normal,Moderate,Hazy,25.8
2025-12-11T14:08:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0054,0.0254,0.0996,63.86,-0.29,0.0,90,None (Safe),None,normal,Moderate,Clear,24.9
2025-12-11T14:10:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0092,0.0382,0.1446,96.41,-0.392,0.0,92,None (Safe),None,normal,Heavy Congestion,Hazy,22.6
2025-12-11T14:12:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.011,0.0051,0.0612,122.46,0.415,0.0,92,None (Safe),None,normal,Heavy Congestion,Clear,24.1
2025-12-11T14:14:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.043,0.0351,0.0318,104.51,-0.192,0.0,92,None (Safe),None,normal,Moderate,Clear,25.0
2025-12-11T14:16:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0409,0.0117,0.0316,44.03,-0.449,0.0,91,None (Safe),None,normal,Moderate,Clear,23.3
2025-12-11T14:18:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.4095,0.3507,0.2517,621.6,4.486,2.77,61,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Clear,27.4
2025-12-11T14:20:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0367,0.0193,0.0338,24.36,0.074,0.0,92,None (Safe),None,normal,Low,Partly Cloudy,24.5
2025-12-11T14:22:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0792,0.0164,0.0351,68.68,-0.499,0.0,95,None (Safe),None,normal,Moderate,Partly Cloudy,24.1
2025-12-11T14:24:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.5646,0.633,0.3683,789.35,2.76,3.38,61,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Partly Cloudy,24.3
2025-12-11T14:26:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0092,0.0597,0.1221,123.32,0.177,0.0,90,None (Safe),None,normal,Heavy Congestion,Clear,25.5
2025-12-11T14:28:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0245,0.0759,0.0677,51.84,-0.313,0.0,95,None (Safe),None,normal,Moderate,Partly Cloudy,25.0
2025-12-11T14:30:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0383,0.0636,0.1347,73.01,-0.163,0.0,96,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,23.9
2025-12-11T14:32:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0177,0.072,0.0351,84.38,-0.453,0.0,94,None (Safe),None,normal,Moderate,Partly Cloudy,27.7
2025-12-11T14:34:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0141,0.0453,0.0455,141.05,0.097,0.0,95,None (Safe),None,normal,Heavy Congestion,Clear,27.6
2025-12-11T14:36:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0747,0.014,0.1119,24.29,-0.014,0.0,96,None (Safe),None,normal,Moderate,Clear,23.2
2025-12-11T14:38:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0765,0.0725,0.1168,87.07,-0.382,0.0,91,None (Safe),None,normal,Moderate,Partly Cloudy,26.0
2025-12-11T14:40:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0748,0.0129,0.0391,48.93,0.424,0.0,92,None (Safe),None,normal,Moderate,Clear,25.9
2025-12-11T14:42:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0236,0.0424,0.0142,104.89,0.129,0.0,94,None (Safe),None,normal,Moderate,Clear,25.0
2025-12-11T14:44:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0037,0.0677,0.1397,112.68,-0.082,0.0,96,None (Safe),None,normal,Heavy Congestion,Clear,24.4
2025-12-11T14:46:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0379,0.0206,0.1022,94.2,-0.444,0.0,91,None (Safe),None,normal,Moderate,Clear,23.9
2025-12-11T14:48:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0315,0.0665,0.1161,60.54,0.169,0.0,91,None (Safe),None,normal,Moderate,Clear,26.0
2025-12-11T14:50:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0522,0.079,0.0469,30.73,0.248,0.0,94,None (Safe),None,normal,Moderate,Partly Cloudy,27.1
2025-12-11T14:52:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0532,0.0372,0.133,62.92,-0.294,0.0,96,None (Safe),None,normal,Heavy Congestion,Clear,27.2
2025-12-11T14:54:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0158,0.0605,0.0656,54.91,-0.175,0.0,96,None (Safe),None,normal,Moderate,Clear,23.4
2025-12-11T14:56:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.1412,0.5071,0.7424,712.08,3.179,2.94,47,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Hazy,27.9
2025-12-11T14:58:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0101,0.0653,0.0812,34.83,-0.152,0.0,92,None (Safe),None,normal,Moderate,Clear,24.9
2025-12-11T15:00:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.033,0.024,0.0295,38.96,0.38,0.0,99,None (Safe),None,normal,Low,Partly Cloudy,26.8
2025-12-11T15:02:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0446,0.0271,0.1305,145.66,-0.11,0.0,97,None (Safe),None,normal,Heavy Congestion,Clear,23.5
2025-12-11T15:04:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0692,0.0744,0.1277,136.76,0.02,0.0,93,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,23.0
2025-12-11T15:06:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0196,0.0534,0.0167,46.13,0.314,0.0,93,None (Safe),None,normal,Moderate,Partly Cloudy,25.0
2025-12-11T15:08:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0288,0.0511,0.0356,70.58,0.022,0.0,96,None (Safe),None,normal,Moderate,Partly Cloudy,24.4
2025-12-11T15:10:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0475,0.0339,0.0434,23.28,-0.314,0.0,92,None (Safe),None,normal,Moderate,Clear,25.3
2025-12-11T15:12:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0333,0.0653,0.0493,133.58,0.119,0.0,98,None (Safe),None,normal,Heavy Congestion,Clear,22.1
2025-12-11T15:14:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.1822,0.1603,0.6729,701.04,4.472,4.57,55,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Clear,24.7
2025-12-11T15:16:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0792,0.0566,0.0971,133.62,-0.172,0.0,92,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,25.8
2025-12-11T15:18:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0205,0.0586,0.0445,71.38,0.074,0.0,98,None (Safe),None,normal,Moderate,Clear,26.4
2025-12-11T15:20:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0641,0.0417,0.1195,100.22,-0.154,0.0,98,None (Safe),None,normal,Moderate,Clear,22.2
2025-12-11T15:22:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.003,0.0642,0.1246,24.01,0.034,0.0,90,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,27.5
2025-12-11T15:24:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.015,0.0126,0.0476,59.28,0.329,0.0,92,None (Safe),None,normal,Moderate,Clear,23.2
2025-12-11T15:26:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0194,0.0116,0.1085,111.79,-0.321,0.0,92,None (Safe),None,normal,Moderate,Clear,23.6
2025-12-11T15:28:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0263,0.0624,0.0649,132.46,-0.312,0.0,92,None (Safe),None,normal,Heavy Congestion,Clear,28.0
2025-12-11T15:30:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0567,0.0322,0.1241,148.53,0.281,0.0,96,None (Safe),None,normal,Heavy Congestion,Clear,23.5
2025-12-11T15:32:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.644,0.7127,0.2961,803.37,3.278,2.51,63,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Hazy,24.4
2025-12-11T15:34:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0128,0.0464,0.0653,59.63,0.46,0.0,91,None (Safe),None,normal,Moderate,Clear,27.0
2025-12-11T15:36:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0718,0.053,0.0735,45.13,0.073,0.0,99,None (Safe),None,normal,Moderate,Clear,25.1
2025-12-11T15:38:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0742,0.069,0.1185,141.84,-0.067,0.0,100,None (Safe),None,normal,Heavy Congestion,Clear,23.6
2025-12-11T15:40:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0776,0.0372,0.1132,74.67,0.374,0.0,95,None (Safe),None,normal,Moderate,Partly Cloudy,28.0
2025-12-11T15:42:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0309,0.0662,0.0919,72.78,0.241,0.0,92,None (Safe),None,normal,Moderate,Hazy,22.5
2025-12-11T15:44:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0463,0.0641,0.1061,130.18,-0.266,0.0,100,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,27.9
2025-12-11T15:46:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.7812,0.2937,0.2173,746.33,3.289,3.74,43,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Partly Cloudy,23.2
2025-12-11T15:48:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0153,0.0088,0.036,59.2,0.467,0.0,91,None (Safe),None,normal,Low,Clear,26.2
2025-12-11T15:50:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0415,0.0538,0.1323,108.72,-0.472,0.0,93,None (Safe),None,normal,Heavy Congestion,Clear,27.0
2025-12-11T15:52:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0035,0.015,0.1399,90.26,0.229,0.0,95,None (Safe),None,normal,Heavy Congestion,Clear,22.6
2025-12-11T15:54:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0976,0.3061,0.6284,712.92,4.896,4.13,50,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Clear,23.4
2025-12-11T15:56:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0357,0.0072,0.1043,102.26,-0.435,0.0,96,None (Safe),None,normal,Moderate,Clear,28.0
2025-12-11T15:58:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0506,0.0564,0.132,132.5,-0.289,0.0,100,None (Safe),None,normal,Heavy Congestion,Clear,26.6
2025-12-11T16:00:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0643,0.044,0.1449,109.61,-0.353,0.0,96,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,21.9
2025-12-11T16:02:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0723,0.0211,0.1181,109.41,-0.326,0.0,98,None (Safe),None,normal,Moderate,Patchy Rain,23.4
2025-12-11T16:04:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.034,0.0764,0.1472,118.35,0.164,0.0,98,None (Safe),None,normal,Heavy Congestion,Patchy Rain,22.8
2025-12-11T16:06:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0242,0.0488,0.0249,59.32,-0.251,0.0,96,None (Safe),None,normal,Moderate,Partly Cloudy,24.5
2025-12-11T16:08:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0353,0.0631,0.068,110.0,0.349,0.0,91,None (Safe),None,normal,Moderate,Patchy Rain,21.3
2025-12-11T16:10:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.02,0.0368,0.0128,117.8,0.293,0.0,93,None (Safe),None,normal,Moderate,Partly Cloudy,25.0
2025-12-11T16:12:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0392,0.034,0.1154,131.08,0.463,0.0,91,None (Safe),None,normal,Heavy Congestion,Patchy Rain,20.8
2025-12-11T16:14:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.048,0.0686,0.1028,70.42,0.27,0.0,92,None (Safe),None,normal,Moderate,Clear,24.7
2025-12-11T16:16:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0052,0.008,0.0702,99.67,-0.435,0.0,91,None (Safe),None,normal,Moderate,Partly Cloudy,22.7
2025-12-11T16:18:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0367,0.0597,0.141,70.07,-0.242,0.0,94,None (Safe),None,normal,Heavy Congestion,Clear,23.3
2025-12-11T16:20:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.3418,0.2577,0.2284,941.07,2.979,3.15,40,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Partly Cloudy,23.6
2025-12-11T16:22:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0438,0.0589,0.1403,26.35,0.103,0.0,97,None (Safe),None,normal,Heavy Congestion,Patchy Rain,20.7
2025-12-11T16:24:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0358,0.0657,0.0985,95.64,-0.411,0.0,92,None (Safe),None,normal,Moderate,Partly Cloudy,22.9
2025-12-11T16:26:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0333,0.0588,0.0405,62.91,-0.178,0.0,98,None (Safe),None,normal,Moderate,Partly Cloudy,23.7
2025-12-11T16:28:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0127,0.05,0.0699,86.53,0.394,0.0,94,None (Safe),None,normal,Moderate,Clear,21.1
2025-12-11T16:30:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0298,0.0467,0.132,80.22,0.275,0.0,96,None (Safe),None,normal,Heavy Congestion,Patchy Rain,23.2
2025-12-11T16:32:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0643,0.0465,0.0298,112.64,0.198,0.0,94,None (Safe),None,normal,Moderate,Partly Cloudy,23.1
2025-12-11T16:34:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0407,0.0087,0.0746,35.06,0.308,0.0,95,None (Safe),None,normal,Moderate,Partly Cloudy,21.2
2025-12-11T16:36:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0782,0.0488,0.1395,124.88,-0.075,0.0,99,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,23.6
2025-12-11T16:38:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0489,0.0435,0.043,124.28,0.107,0.0,97,None (Safe),None,normal,Heavy Congestion,Patchy Rain,23.0
2025-12-11T16:40:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0229,0.0363,0.0386,128.26,0.116,0.0,93,None (Safe),None,normal,Heavy Congestion,Patchy Rain,22.0
2025-12-11T16:42:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0729,0.0291,0.0534,133.51,0.374,0.0,99,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,24.2
2025-12-11T16:44:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0445,0.0762,0.0792,24.29,-0.477,0.0,95,None (Safe),None,normal,Moderate,Clear,20.9
2025-12-11T16:46:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0744,0.0026,0.0615,139.72,-0.069,0.0,93,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,23.8
2025-12-11T16:48:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.6646,0.4317,0.2,825.67,3.748,4.26,52,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Patchy Rain,25.7
2025-12-11T16:50:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0395,0.0663,0.1453,56.46,0.305,0.0,91,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,23.7
2025-12-11T16:52:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0059,0.0049,0.0314,39.7,-0.447,0.0,92,None (Safe),None,normal,Low,Patchy Rain,21.6
2025-12-11T16:54:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0032,0.0152,0.1064,25.82,0.283,0.0,91,None (Safe),None,normal,Moderate,Partly Cloudy,24.5
2025-12-11T16:56:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0362,0.0497,0.0177,65.17,-0.13,0.0,92,None (Safe),None,normal,Moderate,Clear,25.4
2025-12-11T16:58:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0209,0.0769,0.0792,82.41,0.27,0.0,95,None (Safe),None,normal,Moderate,Patchy Rain,21.1
2025-12-11T17:00:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0165,0.066,0.0444,136.84,0.135,0.0,98,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,21.7
2025-12-11T17:02:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0573,0.0454,0.1209,92.69,-0.205,0.0,93,None (Safe),None,normal,Heavy Congestion,Patchy Rain,22.1
